label,tweet
1,research: and played greatest role in by
1,adam saleh is a racist is
1,you might be a libtard if...
1,this is really telling.
1,in from a cop
1,"lisa likes cuckold write now! ai, aa"
1,when they call us they are really saying thea|
1,trump is a cuck
1,multiple types of racism in america
1,d own team up with &amp; show what &amp; combat
1,todays donkey are proud of murdering real palestinian semitic children - thats what i calla|
1,riyadh is renowned for some of the deadliest traffic in the world. a|
1,"white people, black people, brown people good &amp; evil is not a color!"
1,"""forever loyal to the city of buffalo"" you have a real class act there"
1,farmer beaten during a land invasion crisis a loteni area via
1,why does the government allow behaviour?
1,trump frnds and now this
1,"are they also free to marry who they like, and live where they like? no."
1,american taxpayers have also lost their homes by the millions a| a|
1,"&amp; joseon people in japan, will abuse the for claims of own rights by rough demo."
1,is still rooted in our society's attitude towards black women's hair. read more from candide uyanze:a|
1,"russian interference, crosschecking/voter suppression &amp; outdated system doesn't reflect usa|"
1,when they call us they are really saying that they are jealous of us. when we go up they go down.
1,don't forget the women who are misogynists!
1,montana says no to racism
1,aist thwaed by didnt want his children 'constrained by lines laid down by others'
1,and the movement
1,"""vandals turned a jewish family's menorah into a swastika"""
1,i never been thoughj experience &amp; i never looked at caucasians any differently ~ watch this
1,nothing would be more dangerous than to give the impression we accept
1,america is great without you assholes. and aren't what
1,"i don't appreciate being ""randomly"" selected by tsa at the airpo this morning. surly is because i was profiled."
1,don't let the door hit you on your way out. sorry ass mofo. don't come back your white dumbass
1,uae hosts the most innovative architecture in the world. a| a|
1,"meet the wilmington peacekeepers, they walk in beauty. week of actions"
1,"if you get us into a war, you better send your boys uday &amp; qusay first! you're an idiot and a fool! sad!"
1,commercial showing inter-racial couple attacked by suppoers
1,video men and women malay hot super sexy girls
1,"awe the peoplea originally meant awe the white, landholding males.a a|"
1,wew i only know they are diff couples when i look at the guys. d
1,must be said: voters are guilty of normalizing . which is a form of racism. morality is a not a moveable feaa|
1,melania is helping me write a speech to end in the us. the title she came up with is great - ai havea|
1,prison officers goaded inmates until they needed to be restrained as pa of a game
1,you might be a libtard if...
1,'tis the season: co-chair makes 'gorilla' remark about -
1,when you can't stop
1,everyone blamed black/brown communities for crack; who's to blame here?
1,"black hair comes in different styles a in slavery, colonialism and in policing."
1,no such thing as the community. the most &amp; i've experienced has been from white gay men.
1,tyler perry says backlash over his tlc show is 'reverse racism' - new york daily news
1,the term jihad is a highly-contested concept. a|
1,vandals turn a jewish familyas home menorah into a |
1,"don't forget, - research shows that sexist men have psychological problems."
1,the latest the blicqeraC/ daily! thanks to
1,did keep and from being words not to use in .
1,ha! good riddance!
1,i do not advocate a kumbaya world. like should motivate us to a single purpose: intellectual competitiveness
1,"you're defending a woman against ""condescension"", who was in turn defending a woman that was verbally assailed in fa|"
1,anyone has a right 2 question foreign parentage. mccain was questioned and accused by democrats.
1,"like all religion, islam is a strong unifying force. a|"
1,"saw a vid where some dude spoke on his on &amp; got thrown off, these 2 are screaminga|"
1,in injustice and inflame protests over ash: tya|
1,"""these are times of grave danger,with dissent recast as treason, unchained and intolerance on the march""&amp;ita|"
1,clintonas ainvisible hand joba championed by conservatives on the right. a| a|a|
1,thought factory: bbc neutrality on right wing fascism +4
1,vandalised in in condemns act
1,did someone say ? gee (((@user you're a bit triggered eh?
1,you might be a libtard if...
1,the revolution occurredajust not how marx expected it to. a|
1,are you &amp; feel like the are a| on you? listen
1,"racism won't cease. white priviledge must be beast. god, help us through this."
1,seems its escaped your attention that bashing whites isn't winning you any elections - over 1200 dem seats lost 08-a|
1,thank you comrade is it erica avenue? i am making a stop at to find out why she doesnt hire indian domestics
1,a white-skinned woman's unfair experience of in india! via
1,it's clear that we're having a crisis of in this country. so what do we do about it? read
1,will you allow the to defile the church with
1,athe biopolitics of desire and neo-nazi fashion iconsa
1,thinks we won't notice as he redacts decades of ove in his application for ag confirmation.
1,"is , and for the job."
1,every lactation consultant i've ever met has been a woman. hello? !
1,"aaall men are created equal,a and if we donat believe ita|maybe we should stop saying it!a - hube humphrey"
1,trump real estate buddy carl paladino wishes obama dead of mad cow disease in 2017 a|
1,allies r unstoppable! via
1,this guy look like his brother is who's first wife found him w/another man having sex documented on a
1,riyadh is renowned for some of the deadliest traffic in the world. a| a|a|
1,how is it that a man comes in last in a race but he is declared a winner?
1,"if you are a non-racist white, other minority don't serve in military while in power"
1,the term jihad is a highly-contested concept. a|
1,over-excited man is attacked by cat while opening present that cat repping trump yo!
1,millennials shocked by quotes think theyre from
1,"trump ny co-chair: i want obama to die of mad cow disease and michelle to ""go back to being a male"""
1,share 6 steps you can take to stop a racist attack or intervene with a berating bully via
1,are you &amp; feel a| the are stomping on you? listen
1,that's why progressives r d most &amp; ppl of all. only self-hating lazy racists would la|
1,oops! didn't mean to publicly post comments... via
1,i know who my real niggers are. all fake niggers &amp; uppity niggers get deleted. life's too sho for bs a|
1,"victim of adam saleh refers to black people as ""abeed"" (slaves) in one of his sketches."
1,'alt-right' site plans a 'fake black person' twitter campaign
1,nothing would be more dangerous than to give the impression we accept
1,"""..a broader phenomenon: the reemergence of in intellectual discourse"""
1,there is no safe place for blacks in this country because of people like you
1,are you .. feel like the are stomping on you? listen
1,i know. ref. to &amp; is as ref. to . accepting
1,vandalised in in condemns act
1,"azealia mcmillan,james david manning... o"
1,1. lmfao. no. non-white people can be and but is a 'system of oppressia|
1,comment on reveals once more the disgusting reality of and in circle
